회자	추첨일	N1-N2-N3-N4-N5-N6	BN	SUM	AC	L05	L10	1등	당첨금액	2등	당첨금액	3등	당첨금액	4등	당첨금액	5등	당첨금액	자동	수동	반자동
0998	2022-01-15	13-17-18-20-42-45	41	155	8	5	6	12	2,076,499,657	53	78,358,478	2,648	1,568,354	129,576	50,000	2,227,628	5,000	11	1	0
0999	2022-01-22	01-03-09-14-18-28	34	73	10	4	4	16	1,513,274,790	67	60,229,843	2,943	1,371,186	143,217	50,000	2,369,326	5,000	11	5	0
1000	2022-01-29	02-08-19-22-32-42	39	125	8	3	4	22	1,246,819,620	109	41,941,945	4,018	1,137,798	180,052	50,000	2,747,686	5,000	7	14	1
1001	2022-02-05	06-10-12-14-20-42	15	104	6	4	5	12	2,077,279,594	66	62,947,867	2,761	1,504,730	140,255	50,000	2,346,904	5,000	10	2	0
1002	2022-02-12	17-25-33-35-38-45	15	193	8	2	6	8	3,088,449,563	85	48,446,268	3,193	1,289,676	155,418	50,000	2,436,676	5,000	5	3	0
1003	2022-02-19	01-04-29-39-43-45	31	161	10	3	5	14	1,811,116,822	66	64,029,383	2,649	1,595,297	133,896	50,000	2,247,475	5,000	8	6	0
1004	2022-02-26	07-15-30-37-39-44	18	172	9	1	4	10	2,576,251,913	68	63,143,430	2,785	1,541,743	140,047	50,000	2,340,772	5,000	9	1	0
1005	2022-03-05	08-13-18-24-27-29	17	119	6	3	6	12	2,061,199,344	84	49,076,175	2,798	1,473,338	143,067	50,000	2,349,017	5,000	7	4	1
1006	2022-03-12	08-11-15-16-17-37	36	104	9	4	6	9	2,855,602,125	65	65,898,511	2,487	1,722,318	131,234	50,000	2,288,458	5,000	7	2	0
1007	2022-03-19	08-11-16-19-21-25	40	100	7	4	5	9	2,718,786,375	70	58,259,709	2,844	1,433,960	137,134	50,000	2,256,573	5,000	6	2	1
1008	2022-03-26	09-11-30-31-41-44	33	166	10	3	4	11	2,267,377,910	97	42,854,222	2,826	1,470,935	141,072	50,000	2,311,009	5,000	8	3	0
1009	2022-04-02	15-23-29-34-40-44	20	185	8	3	3	15	1,702,462,825	69	61,683,436	2,632	1,617,081	133,476	50,000	2,232,525	5,000	10	5	0
1010	2022-04-09	09-12-15-25-34-36	03	131	9	4	5	8	3,119,380,079	66	63,017,780	2,781	1,495,568	136,828	50,000	2,278,193	5,000	6	2	0
1011	2022-04-16	01-09-12-26-35-38	42	121	8	2	5	11	2,220,348,512	76	53,561,039	2,818	1,444,514	137,485	50,000	2,292,065	5,000	6	5	0
1012	2022-04-23	05-11-18-20-35-45	03	134	9	2	5	13	1,861,944,318	76	53,081,746	2,882	1,399,797	141,514	50,000	2,324,952	5,000	12	1	0
1013	2022-04-30	21-22-26-34-36-41	32	180	8	5	5	5	5,047,570,725	79	53,244,417	2,586	1,626,570	128,697	50,000	2,157,701	5,000	5	0	0
1014	2022-05-07	03-11-14-18-26-27	21	99	8	3	4	10	2,410,449,338	69	58,223,414	2,849	1,410,115	143,906	50,000	2,372,712	5,000	4	4	2
1015	2022-05-14	14-23-31-33-37-40	44	178	8	3	5	8	3,051,105,610	102	39,883,734	2,880	1,412,549	144,321	50,000	2,304,033	5,000	3	5	0
1016	2022-05-21	15-26-28-34-41-42	44	186	8	4	4	11	2,260,660,671	68	60,949,185	2,686	1,543,018	132,413	50,000	2,202,914	5,000	10	1	0
1017	2022-05-28	12-18-22-23-30-34	32	139	7	5	6	7	3,517,684,822	70	58,628,081	2,596	1,580,881	133,621	50,000	2,235,724	5,000	6	1	0
1018	2022-06-04	03-19-21-25-37-45	35	150	8	4	6	2	12,361,744,688	62	66,460,993	2,693	1,530,109	130,602	50,000	2,216,230	5,000	2	0	0
1019	2022-06-11	01-04-13-17-34-39	06	108	10	1	2	50	438,565,140	75	48,729,460	5,823	627,634	192,646	50,000	2,506,493	5,000	6	42	2
1020	2022-06-18	12-27-29-38-41-45	06	192	10	4	6	13	1,966,431,520	77	55,332,489	2,817	1,512,461	138,221	50,000	2,300,467	5,000	12	1	0
1021	2022-06-25	12-15-17-24-29-45	16	142	8	5	5	12	2,108,962,250	56	75,320,081	2,461	1,713,907	126,484	50,000	2,182,497	5,000	11	1	0
1022	2022-07-02	05-06-11-29-42-45	28	138	10	3	5	5	4,866,468,075	63	64,371,271	2,580	1,571,857	127,962	50,000	2,155,059	5,000	5	0	0
1023	2022-07-09	10-14-16-18-29-35	25	122	6	2	4	9	2,745,677,875	72	57,201,623	2,506	1,643,463	127,810	50,000	2,172,239	5,000	6	2	1
1024	2022-07-16	09-18-20-22-38-44	10	151	9	2	3	8	3,020,323,500	63	63,922,191	2,616	1,539,411	134,065	50,000	2,224,097	5,000	7	1	0
1025	2022-07-23	08-09-20-25-29-33	07	124	9	3	5	4	6,118,853,344	69	59,119,356	2,671	1,527,232	134,665	50,000	2,258,426	5,000	4	0	0
1026	2022-07-30	05-12-13-31-32-41	34	134	8	3	5	15	1,619,118,475	76	53,260,477	2,786	1,452,907	138,907	50,000	2,290,094	5,000	13	2	0
1027	2022-08-06	14-16-27-35-39-45	05	176	10	4	6	10	2,460,504,338	83	49,407,718	2,700	1,518,830	134,097	50,000	2,217,201	5,000	7	3	0
1028	2022-08-13	05-07-12-13-18-35	23	90	8	5	5	20	1,181,235,132	91	43,268,687	2,810	1,401,228	142,778	50,000	2,333,653	5,000	18	2	0
1029	2022-08-20	12-30-32-37-39-41	24	191	6	4	5	10	2,527,848,450	62	67,952,916	2,614	1,611,738	125,573	50,000	2,136,972	5,000	9	0	1
1030	2022-08-27	02-05-11-17-24-29	09	88	8	2	5	19	1,276,406,507	104	38,864,942	3,278	1,233,055	154,929	50,000	2,473,576	5,000	8	8	3
1031	2022-09-03	06-07-22-32-35-36	19	138	8	3	5	8	3,213,957,563	64	66,957,450	2,789	1,536,493	132,815	50,000	2,247,015	5,000	6	2	0
1032	2022-09-10	01-06-12-19-36-42	28	116	8	3	4	10	2,675,257,538	90	49,541,807	3,078	1,448,591	149,807	50,000	2,458,611	5,000	8	2	0
1033	2022-09-17	03-11-15-20-35-44	10	128	8	2	4	13	1,913,414,943	79	52,477,625	3,083	1,344,708	145,505	50,000	2,376,004	5,000	9	4	0
1034	2022-09-24	26-31-32-33-38-40	11	200	4	1	4	9	2,868,856,209	66	65,201,278	2,898	1,484,916	142,939	50,000	2,400,364	5,000	7	2	0
1035	2022-10-01	09-14-34-35-41-42	02	175	8	3	5	8	3,231,193,735	71	60,679,695	2,848	1,512,732	141,624	50,000	2,366,499	5,000	7	1	0
1036	2022-10-08	02-05-22-32-34-45	39	140	10	5	6	9	2,837,323,167	64	66,499,762	2,593	1,641,337	133,443	50,000	2,231,388	5,000	5	4	0
1037	2022-10-15	02-14-15-22-27-33	31	113	8	5	6	15	1,708,576,825	78	54,762,078	2,713	1,574,435	137,021	50,000	2,279,500	5,000	11	4	0
1038	2022-10-22	07-16-24-27-37-44	02	155	8	2	6	15	1,627,457,225	77	52,839,521	3,364	1,209,466	154,690	50,000	2,436,512	5,000	10	5	0
1039	2022-10-29	02-03-06-19-36-39	26	105	7	2	6	16	1,585,019,672	80	52,833,990	2,773	1,524,241	140,403	50,000	2,359,126	5,000	15	0	1
1040	2022-11-05	08-16-26-29-31-36	11	146	8	4	5	7	3,660,482,625	63	67,786,716	2,583	1,653,335	133,245	50,000	2,235,373	5,000	5	2	0
1041	2022-11-12	06-07-09-11-17-18	45	68	7	3	5	25	935,091,165	85	45,837,803	3,947	987,133	167,535	50,000	2,620,869	5,000	6	19	0
1042	2022-11-19	05-14-15-23-34-43	04	134	6	4	4	20	1,240,663,669	100	41,355,456	3,567	1,159,391	157,156	50,000	2,462,593	5,000	7	12	1
1043	2022-11-26	03-05-12-22-26-31	19	99	8	5	6	17	1,468,646,956	86	48,385,656	3,156	1,318,494	155,087	50,000	2,495,858	5,000	12	5	0
1044	2022-12-03	12-17-20-26-28-36	04	139	7	4	5	8	3,136,941,235	72	58,091,505	2,597	1,610,547	134,226	50,000	2,254,796	5,000	6	2	0
1045	2022-12-10	06-14-15-19-21-41	37	116	10	4	5	13	1,990,060,443	67	64,355,189	2,699	1,597,554	135,872	50,000	2,280,432	5,000	10	2	1
1046	2022-12-17	07-16-25-29-35-36	28	148	9	4	5	12	2,011,415,719	57	70,575,991	2,959	1,359,524	139,560	50,000	2,260,269	5,000	7	4	1
1047	2022-12-24	02-20-33-40-42-44	32	181	9	1	4	9	2,748,797,875	83	49,677,071	2,728	1,511,436	139,530	50,000	2,313,403	5,000	6	3	0
1048	2022-12-31	06-12-17-21-32-39	30	127	8	4	5	17	1,612,494,508	102	44,791,515	3,817	1,196,944	170,086	50,000	2,721,555	5,000	13	4	0
1049	2023-01-07	03-05-13-20-21-37	17	99	7	4	5	15	1,727,810,100	89	48,533,992	2,968	1,455,366	147,061	50,000	2,462,622	5,000	9	6	0
1050	2023-01-14	06-12-31-35-38-43	17	165	10	3	5	17	1,535,083,280	70	62,134,324	2,866	1,517,587	144,610	50,000	2,402,116	5,000	14	3	0
1051	2023-01-21	21-26-30-32-33-35	44	177	6	4	5	18	1,669,558,480	70	71,552,507	2,824	1,773,611	143,314	50,000	2,477,370	5,000	17	1	0
1052	2023-01-28	05-17-26-27-35-38	01	148	7	5	5	11	2,341,682,762	108	39,750,788	2,926	1,467,220	148,178	50,000	2,405,830	5,000	5	5	1
1053	2023-02-04	22-26-29-30-34-45	15	186	7	2	5	7	4,090,367,411	64	74,563,990	2,702	1,766,135	136,905	50,000	2,367,764	5,000	7	0	0
1054	2023-02-11	14-19-27-28-30-45	33	163	10	3	6	9	3,147,925,709	66	71,543,767	2,714	1,739,827	140,308	50,000	2,407,955	5,000	7	2	0
1055	2023-02-18	04-07-12-14-22-33	31	92	8	4	5	11	2,362,815,205	92	47,085,086	3,413	1,269,215	165,590	50,000	2,662,001	5,000	5	6	0
1056	2023-02-25	13-20-24-32-36-45	29	170	8	2	5	14	1,969,662,456	81	56,739,248	3,223	1,425,964	150,996	50,000	2,464,595	5,000	11	2	1
1057	2023-03-04	08-13-19-27-40-45	12	152	8	4	5	17	1,616,069,714	664	6,895,880	2,962	1,545,870	146,471	50,000	2,461,496	5,000	13	4	0
1058	2023-03-11	11-23-25-30-32-40	42	161	8	3	3	13	2,058,020,250	60	74,317,398	3,074	1,450,568	152,446	50,000	2,545,208	5,000	7	5	1
1059	2023-03-18	07-10-22-25-34-40	27	138	5	5	5	13	2,033,168,481	83	53,074,680	3,127	1,408,762	151,941	50,000	2,516,955	5,000	8	4	1
1060	2023-03-25	03-10-24-33-38-45	36	153	6	4	6	28	898,238,907	96	43,664,392	4,593	912,646	179,475	50,000	2,566,118	5,000	12	15	1
1061	2023-04-01	04-24-27-35-37-45	15	172	8	4	5	11	2,422,768,773	99	44,866,089	3,003	1,479,102	145,857	50,000	2,425,576	5,000	4	4	3
1062	2023-04-08	20-31-32-40-41-45	12	209	8	4	4	7	3,801,933,804	68	65,229,257	2,668	1,662,515	133,599	50,000	2,278,058	5,000	7	0	0
1063	2023-04-15	03-06-22-23-24-38	30	116	8	5	5	7	3,770,311,875	55	79,976,313	2,706	1,625,535	139,518	50,000	2,401,618	5,000	7	0	0
1064	2023-04-22	03-06-09-18-22-35	14	93	8	4	4	19	1,348,168,106	62	68,858,049	3,296	1,295,267	158,665	50,000	2,525,390	5,000	7	7	5
1065	2023-04-29	03-18-19-23-32-45	24	140	9	5	6	14	1,852,593,938	74	58,415,125	3,117	1,386,821	148,561	50,000	2,416,212	5,000	9	4	1
1066	2023-05-06	06-11-16-19-21-32	45	105	6	3	4	15	1,670,947,250	88	47,470,093	3,323	1,257,108	152,826	50,000	2,432,046	5,000	11	3	1
1067	2023-05-13	07-10-19-23-28-33	18	120	8	2	5	13	1,981,114,010	82	52,346,509	3,679	1,166,734	163,488	50,000	2,567,588	5,000	5	8	0
1068	2023-05-20	04-07-19-26-33-35	03	124	9	4	5	19	1,363,929,514	87	49,644,944	3,114	1,386,998	150,789	50,000	2,480,427	5,000	13	5	1
1069	2023-05-27	01-10-18-22-28-31	44	110	8	4	5	14	1,863,217,554	79	55,031,743	3,006	1,446,277	146,335	50,000	2,419,527	5,000	8	5	1
1070	2023-06-03	03-06-14-22-30-41	36	116	4	3	4	14	1,859,116,929	63	68,856,183	2,938	1,476,495	142,759	50,000	2,353,987	5,000	12	2	0
1071	2023-06-10	01-02-11-21-30-35	39	100	7	5	5	5	5,183,979,750	83	52,047,990	2,891	1,494,287	143,234	50,000	2,391,950	5,000	5	0	0
1072	2023-06-17	16-18-20-23-32-43	27	152	9	4	5	12	2,175,006,375	93	46,774,331	2,872	1,514,629	145,504	50,000	2,400,605	5,000	9	3	0
1073	2023-06-24	06-18-28-30-32-38	15	152	7	5	6	11	2,345,227,603	62	69,348,129	2,994	1,436,067	146,834	50,000	2,387,538	5,000	9	2	0
1074	2023-07-01	01-06-20-27-28-41	15	123	8	5	5	12	2,134,763,657	78	54,737,530	2,711	1,574,891	143,155	50,000	2,311,622	5,000	11	1	0
1075	2023-07-08	01-23-24-35-44-45	10	172	7	3	4	9	2,896,337,167	160	27,153,161	2,750	1,579,821	134,529	50,000	2,267,024	5,000	9	0	0
1076	2023-07-15	03-07-09-33-36-37	10	125	8	1	3	9	2,672,689,750	86	46,616,682	3,109	1,289,494	148,521	50,000	2,417,204	5,000	5	3	1
1077	2023-07-22	04-08-17-30-40-43	34	142	7	2	3	7	3,570,901,018	98	42,510,727	3,235	1,287,806	149,808	50,000	2,428,987	5,000	3	4	0
1078	2023-07-29	06-10-11-14-36-38	43	115	9	3	6	12	2,141,604,938	77	55,626,103	2,691	1,591,680	135,352	50,000	2,334,106	5,000	10	1	1
1079	2023-08-05	04-08-18-24-37-45	06	136	10	6	6	9	2,712,329,417	85	47,864,637	3,212	1,266,655	145,773	50,000	2,344,700	5,000	4	5	0
1080	2023-08-12	13-16-23-31-36-44	38	163	8	3	5	7	3,639,444,429	82	51,780,714	2,720	1,561,037	136,257	50,000	2,254,999	5,000	7	0	0
1081	2023-08-19	01-09-16-23-24-38	17	111	4	6	6	11	2,343,892,944	92	46,708,012	2,923	1,470,112	143,152	50,000	2,390,493	5,000	9	2	0
1082	2023-08-26	21-26-27-32-34-42	31	182	7	0	3	7	3,720,489,643	62	70,009,214	2,768	1,568,126	142,123	50,000	2,390,544	5,000	5	2	0
1083	2023-09-02	03-07-14-15-22-38	17	99	8	2	4	15	1,713,084,525	72	59,482,102	3,274	1,308,098	154,536	50,000	2,501,816	5,000	8	7	0
1084	2023-09-09	08-12-13-29-33-42	05	137	8	3	4	15	1,738,764,600	107	40,625,342	3,003	1,447,523	151,391	50,000	2,512,924	5,000	11	4	0
1085	2023-09-16	04-07-17-18-38-44	36	128	10	5	6	23	1,073,277,473	80	51,427,879	3,471	1,185,316	156,670	50,000	2,475,529	5,000	14	8	1
1086	2023-09-23	11-16-25-27-35-36	37	150	8	3	5	17	1,515,913,809	67	64,105,808	3,270	1,313,483	155,241	50,000	2,500,478	5,000	12	5	0
1087	2023-09-30	13-14-18-21-34-44	16	144	10	6	6	16	1,732,253,602	71	65,061,169	2,989	1,545,448	149,854	50,000	2,506,601	5,000	14	1	1
1088	2023-10-07	11-21-22-30-39-44	31	167	9	4	5	11	2,434,697,898	94	47,485,243	2,991	1,492,348	141,487	50,000	2,352,280	5,000	10	1	0
1089	2023-10-14	04-18-31-37-42-43	40	175	9	3	5	9	2,978,522,167	79	56,554,219	2,825	1,581,517	138,575	50,000	2,338,390	5,000	6	3	0
1090	2023-10-21	12-19-21-29-40-45	01	166	10	3	4	11	2,386,494,614	88	49,718,638	2,931	1,492,747	143,714	50,000	2,398,962	5,000	9	2	0
1091	2023-10-28	06-20-23-24-28-30	44	131	9	1	3	9	2,898,470,459	65	66,887,780	2,873	1,513,299	149,578	50,000	2,481,449	5,000	9	0	0
1092	2023-11-04	07-18-19-26-33-45	37	148	6	3	6	16	1,583,289,844	84	50,263,170	3,327	1,269,044	160,096	50,000	2,540,721	5,000	11	5	0
1093	2023-11-11	10-17-22-30-35-43	44	157	6	3	5	13	1,967,040,750	65	65,568,025	2,928	1,455,575	141,232	50,000	2,327,509	5,000	9	1	3
1094	2023-11-18	06-07-15-22-26-40	41	116	10	5	6	12	2,112,854,469	87	48,571,368	2,725	1,550,719	136,802	50,000	2,278,728	5,000	8	4	0
1095	2023-11-25	08-14-28-29-34-40	12	153	6	3	6	10	2,617,825,575	57	76,544,608	2,584	1,688,484	135,653	50,000	2,278,659	5,000	9	1	0
1096	2023-12-02	01-12-16-19-23-43	34	114	7	4	5	10	2,539,391,175	85	49,791,984	2,924	1,447,442	141,700	50,000	2,386,598	5,000	10	0	0
1097	2023-12-09	14-33-34-35-37-40	04	193	7	5	6	7	3,864,293,090	67	67,288,686	2,631	1,713,547	135,670	50,000	2,317,263	5,000	7	0	0
1098	2023-12-16	12-16-21-24-41-43	15	157	10	3	5	13	1,930,461,895	68	61,509,816	2,840	1,472,771	138,090	50,000	2,311,866	5,000	9	4	0
1099	2023-12-23	03-20-28-38-40-43	04	172	10	3	4	9	2,959,934,125	71	62,533,820	2,701	1,643,800	134,122	50,000	2,306,011	5,000	7	2	0
1100	2023-12-30	17-26-29-30-31-43	12	176	6	3	6	13	2,207,575,472	81	59,050,373	2,869	1,667,160	146,262	50,000	2,503,154	5,000	12	1	0
1101	2024-01-06	06-07-13-28-36-42	41	132	8	1	3	13	2,100,529,500	75	60,681,964	3,363	1,353,300	159,797	50,000	2,596,082	5,000	10	3	0
1102	2024-01-13	13-14-22-26-37-38	20	150	7	5	6	20	1,383,591,413	63	73,205,895	3,042	1,516,099	147,705	50,000	2,461,606	5,000	16	4	0
1103	2024-01-20	10-12-29-31-40-44	02	166	8	4	5	17	1,574,419,633	76	58,695,469	2,909	1,533,468	144,537	50,000	2,436,768	5,000	11	5	1
1104	2024-01-27	01-07-21-30-35-38	02	132	9	4	6	15	1,817,193,100	76	59,776,089	3,000	1,514,328	148,589	50,000	2,490,276	5,000	9	6	0
1105	2024-02-03	06-16-34-37-39-40	11	172	9	3	5	15	1,834,853,800	83	55,266,681	2,898	1,582,863	148,700	50,000	2,503,114	5,000	11	3	1
1106	2024-02-10	01-03-04-29-42-45	36	124	8	3	4	11	2,790,462,819	67	76,355,948	3,374	1,516,257	168,792	50,000	2,788,452	5,000	9	2	0
1107	2024-02-17	06-14-30-31-40-41	29	162	8	5	6	14	2,025,625,233	82	57,639,743	3,357	1,407,942	162,265	50,000	2,581,512	5,000	9	3	2
1108	2024-02-24	07-19-26-37-39-44	27	172	8	5	5	14	1,957,990,849	96	47,590,056	3,227	1,415,757	157,579	50,000	2,572,268	5,000	12	1	1
1109	2024-03-02	10-12-13-19-33-40	02	127	8	4	5	17	1,584,352,875	84	53,440,474	3,347	1,341,202	180,255	50,000	2,734,683	5,000	14	3	0
1110	2024-03-09	03-07-11-20-22-41	24	104	8	3	5	16	1,647,392,719	118	37,229,214	3,654	1,202,258	173,234	50,000	2,747,163	5,000	10	6	0
1111	2024-03-16	03-13-30-33-43-45	04	167	8	5	6	16	1,714,662,540	97	47,138,490	5,096	897,260	171,363	50,000	2,608,760	5,000	6	10	0
1112	2024-03-23	16-20-26-36-42-44	24	184	7	4	6	10	2,804,455,650	59	79,221,912	3,077	1,519,043	148,163	50,000	2,461,430	5,000	10	0	0
1113	2024-03-30	11-13-20-21-32-44	08	141	9	4	5	14	1,987,426,822	57	81,356,654	2,936	1,579,472	146,997	50,000	2,444,535	5,000	12	2	0
1114	2024-04-06	10-16-19-32-33-38	03	148	8	5	6	17	1,583,813,824	88	50,994,006	3,221	1,393,193	160,537	50,000	2,574,463	5,000	9	8	0
1115	2024-04-13	07-12-23-32-34-36	08	144	8	4	5	12	2,257,278,282	60	75,242,610	3,103	1,454,901	158,614	50,000	2,584,491	5,000	7	5	0
1116	2024-04-20	15-16-17-25-30-31	32	134	6	2	3	10	2,695,000,238	114	39,400,589	2,896	1,550,991	145,548	50,000	2,444,108	5,000	5	4	1
1117	2024-04-27	03-04-09-30-33-36	07	115	7	4	5	9	3,028,385,542	94	48,325,302	3,161	1,437,071	155,379	50,000	2,567,618	5,000	6	2	1
1118	2024-05-04	11-13-14-15-16-45	03	114	5	4	6	19	1,477,445,132	72	64,980,226	3,518	1,329,897	145,194	50,000	2,435,050	5,000	16	3	0
1119	2024-05-11	01-09-12-13-20-45	03	100	8	5	5	19	1,396,028,764	97	45,574,823	3,108	1,422,381	155,000	50,000	2,560,859	5,000	15	4	0
1120	2024-05-18	02-19-26-31-38-41	34	157	8	3	5	11	2,522,163,375	91	50,812,816	3,049	1,516,552	154,910	50,000	2,532,990	5,000	8	1	2
1121	2024-05-25	06-24-31-32-38-44	08	175	8	3	4	11	2,524,513,262	76	60,898,347	2,956	1,565,723	148,984	50,000	2,494,773	5,000	8	3	0
1122	2024-06-01	03-06-21-30-34-35	22	129	10	3	5	11	2,556,266,046	99	47,338,261	2,932	1,598,393	151,473	50,000	2,540,890	5,000	9	1	1
1123	2024-06-08	13-19-21-24-34-35	26	146	9	6	6	16	1,731,310,711	77	59,958,813	2,945	1,567,684	147,087	50,000	2,456,500	5,000	13	3	0
1124	2024-06-15	03-08-17-30-33-34	28	125	10	3	5	10	2,623,327,913	87	50,255,324	3,123	1,400,005	158,630	50,000	2,619,643	5,000	5	4	1
1125	2024-06-22	06-14-25-33-40-44	30	162	6	3	5	12	2,195,289,188	78	56,289,467	3,066	1,432,022	147,313	50,000	2,442,674	5,000	8	3	1
1126	2024-06-29	04-05-09-11-37-40	07	106	10	1	4	11	2,386,382,421	91	48,077,302	3,114	1,404,957	157,300	50,000	2,626,764	5,000	10	1	0
1127	2024-07-06	10-15-24-30-31-37	32	147	8	4	5	12	2,267,891,969	84	53,997,428	3,007	1,508,409	145,646	50,000	2,443,423	5,000	10	2	0
1128	2024-07-13	01-05-08-16-28-33	45	91	10	3	5	63	419,925,560	77	57,262,577	2,987	1,476,137	153,592	50,000	2,545,750	5,000	11	52	0
1129	2024-07-20	05-10-11-17-28-34	22	105	6	6	6	11	2,369,567,660	107	40,600,069	3,142	1,382,625	154,322	50,000	2,542,398	5,000	6	4	1
1130	2024-07-27	15-19-21-25-27-28	40	135	6	3	5	12	2,263,301,219	69	65,602,934	2,900	1,560,898	137,397	50,000	2,334,975	5,000	10	1	1
1131	2024-08-03	01-02-06-14-27-38	33	88	9	4	6	17	1,542,367,898	56	78,036,471	2,861	1,527,453	144,842	50,000	2,471,592	5,000	10	7	0
1132	2024-08-10	06-07-19-28-34-41	05	135	8	4	4	11	2,404,951,807	73	60,398,334	3,086	1,428,736	148,359	50,000	2,463,697	5,000	7	3	1
1133	2024-08-17	13-14-20-28-29-34	23	138	6	3	4	13	2,105,079,491	73	62,479,529	2,737	1,666,426	143,047	50,000	2,393,005	5,000	12	1	0
1134	2024-08-24	03-07-09-13-19-24	23	75	6	3	6	14	1,755,689,384	97	42,233,078	3,961	1,034,236	180,353	50,000	2,807,905	5,000	8	4	2
1135	2024-08-31	01-06-13-19-21-33	04	93	8	5	6	9	2,953,726,125	91	48,687,794	3,417	1,296,632	163,808	50,000	2,654,691	5,000	5	3	1
1136	2024-09-07	21-33-35-38-42-44	01	213	8	3	4	12	2,314,468,157	75	61,719,151	2,906	1,592,890	144,451	50,000	2,452,383	5,000	8	4	0
1137	2024-09-14	04-09-12-15-33-45	26	118	9	2	4	14	2,023,447,688	111	42,534,937	3,323	1,420,818	163,296	50,000	2,737,836	5,000	9	4	1
1138	2024-09-21	14-16-19-20-29-34	35	132	8	5	6	14	1,902,656,786	50	88,790,650	2,865	1,549,576	145,690	50,000	2,404,999	5,000	8	6	0
1139	2024-09-28	05-12-15-30-37-40	18	139	5	2	3	13	2,167,490,972	75	62,616,406	3,240	1,449,454	163,236	50,000	2,645,260	5,000	10	2	1
1140	2024-10-05	07-10-22-29-31-38	15	137	8	3	4	12	2,279,823,938	83	54,935,517	3,345	1,363,124	158,343	50,000	2,644,989	5,000	8	4	0
1141	2024-10-12	07-11-12-21-26-35	20	112	6	4	4	11	2,457,758,285	100	45,058,902	3,371	1,336,663	165,233	50,000	2,718,563	5,000	6	5	0
1142	2024-10-19	02-08-28-30-37-41	22	146	10	2	5	9	3,117,517,709	67	69,795,173	2,841	1,645,997	146,936	50,000	2,474,033	5,000	8	1	0
1143	2024-10-26	10-16-17-27-28-36	06	134	8	3	3	11	2,545,657,023	90	51,855,977	3,154	1,479,721	156,400	50,000	2,612,029	5,000	9	2	0
1144	2024-11-02	03-04-12-15-26-34	06	94	7	4	6	18	1,489,347,375	94	47,532,364	3,626	1,232,224	172,239	50,000	2,766,594	5,000	14	3	1
1145	2024-11-09	02-11-31-33-37-44	32	158	10	4	6	9	3,051,630,084	63	72,657,860	3,312	1,382,079	164,055	50,000	2,647,054	5,000	5	3	1
1146	2024-11-16	06-11-17-19-40-43	28	136	10	2	5	11	2,526,476,353	72	64,331,574	3,030	1,528,672	158,146	50,000	2,677,017	5,000	8	2	1
1147	2024-11-23	07-11-24-26-27-37	32	132	9	5	5	8	3,323,422,079	83	53,388,307	3,588	1,235,014	173,036	50,000	2,750,379	5,000	6	2	0
1148	2024-11-30	03-06-13-15-16-22	32	75	6	4	5	13	2,073,332,308	97	46,311,547	3,082	1,457,567	154,963	50,000	2,581,682	5,000	9	4	0
1149	2024-12-07	08-15-19-21-32-36	38	131	6	3	5	17	1,613,380,765	74	61,773,588	2,924	1,563,354	145,209	50,000	2,448,589	5,000	8	8	1
1150	2024-12-14	08-09-18-35-39-45	25	154	8	1	2	17	1,570,620,309	226	19,690,668	3,413	1,303,865	166,846	50,000	2,626,598	5,000	14	3	0
1151	2024-12-21	02-03-09-15-27-29	08	85	8	5	6	17	1,620,503,030	102	45,013,974	3,351	1,370,166	163,055	50,000	2,635,014	5,000	8	8	1
1152	2024-12-28	30-31-32-35-36-37	05	201	2	4	6	35	874,349,668	79	64,561,685	3,354	1,520,684	146,890	50,000	2,440,804	5,000	12	22	1
1153	2025-01-04	01-09-10-13-35-44	05	112	8	3	5	15	2,027,312,925	79	64,155,473	3,506	1,445,603	167,692	50,000	2,848,165	5,000	11	4	0
1154	2025-01-11	04-08-22-26-32-38	27	130	7	3	5	15	1,854,965,425	62	74,796,993	3,190	1,453,735	154,785	50,000	2,559,114	5,000	12	2	1
1155	2025-01-18	10-16-19-27-37-38	13	147	9	5	6	7	4,066,375,179	78	60,821,851	3,171	1,496,091	160,366	50,000	2,654,046	5,000	5	2	0
1156	2025-01-25	30-31-34-39-41-45	07	220	8	4	4	21	1,505,207,090	73	72,167,464	3,494	1,507,792	162,883	50,000	2,706,409	5,000	10	10	1
1157	2025-02-01	05-07-12-20-25-26	28	95	8	1	2	12	2,257,842,157	141	32,026,130	4,549	992,677	201,847	50,000	3,100,779	5,000	6	4	2
1158	2025-02-08	21-25-27-32-37-38	20	180	7	5	6	21	1,394,358,197	86	56,747,136	3,032	1,609,583	155,209	50,000	2,610,120	5,000	12	7	2
1159	2025-02-15	03-09-27-28-38-39	07	144	8	4	5	23	1,284,854,250	110	44,775,224	3,742	1,316,215	177,373	50,000	2,826,061	5,000	7	14	2
1160	2025-02-22	07-13-18-36-39-45	19	158	8	3	6	12	2,509,359,875	84	59,746,664	3,176	1,580,202	160,611	50,000	2,681,692	5,000	9	2	1
1161	2025-03-01	02-12-20-24-34-42	37	134	5	3	4	16	1,792,657,969	117	40,858,302	4,107	1,163,970	181,457	50,000	2,859,815	5,000	10	6	0
1162	2025-03-08	20-21-22-25-28-29	06	145	4	4	6	36	823,931,021	78	63,379,310	4,752	1,040,317	160,953	50,000	2,538,565	5,000	11	23	2
